,team_id,pts,win_equiv,opp_id,opp_pts,game_location,forecast
63135,MIA,107,21.920826,NYK,116,A,0.098262727
63171,MIA,82,20.344299,CLE,106,A,0.15365815
63200,MIA,95,19.923296,CHI,107,H,0.26564026
63237,MIA,105,19.766495000000003,CHI,119,A,0.10301596
63257,MIA,79,19.542435,DET,97,H,0.12251849
63285,MIA,85,19.500256,DET,94,A,0.04094094
63347,MIA,128,20.403433,NYK,121,H,0.20730604
63371,MIA,108,20.141354,MIL,113,H,0.27122241
63381,MIA,114,19.955996,ATL,123,A,0.15217793
63410,MIA,113,21.266762,SAC,92,H,0.50793082
63439,MIA,110,20.862370000000002,BOS,122,H,0.2500639
63472,MIA,105,21.524611,UTA,104,H,0.18818465
63502,MIA,122,22.31505,ORL,105,H,0.64448899
63560,MIA,90,21.710344,NYK,106,H,0.29297477
63587,MIA,87,20.744785,SAC,121,A,0.28271723
63592,MIA,113,21.76153,LAC,108,A,0.24408311
63626,MIA,103,21.65362,PHO,129,A,0.047469735
63641,MIA,98,21.46327,SAS,111,A,0.12176293
63676,MIA,98,20.62742,IND,112,H,0.42339516
63691,MIA,97,20.463997,PHI,118,A,0.081762552
63719,MIA,103,20.23007,DAL,106,H,0.29892761
63752,MIA,105,20.88726,MIL,102,H,0.32840332
63790,MIA,109,21.623453,ORL,104,A,0.39079559
63818,MIA,104,21.422894,CLE,105,H,0.3346332
63839,MIA,103,21.345375,CHI,111,A,0.07157379400000001
63883,MIA,114,20.501717000000003,GSW,128,H,0.42792335
63922,MIA,105,20.166904000000002,BOS,115,H,0.23930700000000002
63977,MIA,118,19.776814,BOS,139,A,0.082928002
64009,MIA,85,19.65019,CLE,93,A,0.11661714
64041,MIA,102,19.407579000000002,NYK,119,A,0.13665599
64106,MIA,109,19.142654,ATL,130,A,0.09708017099999999
64342,MIA,94,24.681870999999997,MIL,106,H,0.42142323
64398,MIA,120,25.437822,IND,105,H,0.39238885
64425,MIA,93,25.238459,DET,118,A,0.07796210099999999
64451,MIA,105,26.674969,DAL,93,H,0.37012789
64476,MIA,80,25.966679,IND,106,A,0.22947288
64493,MIA,100,25.611357,HOU,117,A,0.16438913
64526,MIA,90,25.175112,DET,106,H,0.20548576
64537,MIA,109,24.92482,CLE,123,A,0.13722974
64601,MIA,101,25.411264000000003,BOS,118,A,0.11145818
64666,MIA,111,24.833954000000002,GSW,137,H,0.42949083
64701,MIA,95,24.666712,POR,98,H,0.20152782
64788,MIA,90,23.756035,NYK,109,A,0.21441007
64807,MIA,93,22.478313,ATL,118,H,0.41182202
64831,MIA,92,22.390997,PHI,95,A,0.11962932
64847,MIA,100,22.027781,BOS,114,H,0.20282039
64871,MIA,103,21.953064,CHI,112,A,0.063987494
64897,MIA,94,21.339766,NYK,104,H,0.38589141
64924,MIA,102,20.592764000000003,PHI,126,H,0.28355703
64958,MIA,99,21.748870999999998,UTA,93,H,0.22758524
64984,MIA,97,21.645269,SAS,111,A,0.067348123
64992,MIA,124,23.219652,DEN,114,A,0.23750269
65024,MIA,95,22.945733999999998,PHO,134,A,0.081363082
65031,MIA,112,24.980846,LAC,97,A,0.25715959
65056,MIA,104,24.837069,UTA,112,A,0.11458319
65104,MIA,108,24.128067,POR,132,A,0.067450345
65137,MIA,95,24.778707999999998,SAC,83,H,0.65352303
65181,MIA,107,24.343348000000002,MIN,108,H,0.58321732
65192,MIA,103,24.264414000000002,DET,109,A,0.078320086
65224,MIA,104,24.579575,ORL,102,H,0.60607159
65238,MIA,94,24.025745,CLE,108,A,0.27860993
65266,MIA,107,25.645857,NYK,86,H,0.469491
65304,MIA,106,25.301542,CHI,117,H,0.20654806
65313,MIA,107,25.11795,ATL,118,A,0.11924523
65349,MIA,87,24.944611,CHI,108,A,0.077276528
65425,MIA,104,22.384754,PHO,115,H,0.20540237
65448,MIA,116,22.989565,IND,113,H,0.39423800000000003
65466,MIA,98,22.449911,ORL,108,A,0.33824492
65547,MIA,78,22.930925,CLE,94,H,0.53193253
65575,MIA,141,24.387526,DEN,112,H,0.58469695
65645,MIA,90,24.646046,MIL,116,A,0.16185641
65691,MIA,96,26.128429,PHI,103,H,0.42634404
65716,MIA,92,24.872511,NYK,108,H,0.49757433
65741,MIA,106,24.141619,MIL,119,H,0.36529708
65770,MIA,100,24.852612,DET,98,H,0.27545264
65795,MIA,109,26.101471,DAL,103,A,0.24309087
65839,MIA,116,26.507608,LAC,113,H,0.58395076
65850,MIA,117,26.381028999999998,BOS,126,A,0.09333396
65878,MIA,96,25.946756,ATL,102,H,0.33700657
65935,MIA,95,26.500607000000002,LAL,102,H,0.22707807
65962,MIA,121,26.331964000000003,NYK,125,A,0.17664737
65974,MIA,103,26.212467,PHI,105,A,0.16574311
66009,MIA,87,25.898975,MIN,90,A,0.33719498
66030,MIA,88,25.580675,MIL,101,A,0.17475212
66044,MIA,107,25.3269,IND,117,A,0.16659808
66075,MIA,90,24.911938,SAS,97,H,0.30777892
66084,MIA,93,24.636657999999997,ATL,108,A,0.14416325
66128,MIA,104,25.282063,CLE,98,H,0.5239684
66153,MIA,90,26.078825,BOS,88,H,0.23573673
66199,MIA,103,25.399523000000002,HOU,123,H,0.26243302
66219,MIA,90,24.921309,SAC,96,A,0.37177122
66226,MIA,114,24.574802,GSW,127,A,0.19188893
66266,MIA,87,24.413294,LAL,108,A,0.073321998
66346,MIA,109,24.788353,BOS,119,A,0.095588923
66427,MIA,101,23.835623000000002,CHI,111,H,0.16672854
66455,MIA,114,25.372768,PHI,100,H,0.37133917
66669,MIA,107,29.636318,NYK,93,H,0.48250568
66694,MIA,89,29.137802,BOS,93,H,0.4255451
66748,MIA,93,31.304964000000002,ATL,97,A,0.24622518
66803,MIA,107,32.099556,DET,102,H,0.44879779
66853,MIA,120,33.984955,MIL,116,A,0.25813323
66874,MIA,111,36.004036,UTA,91,H,0.42474893
66899,MIA,107,35.609482,PHI,114,A,0.26019418
66919,MIA,118,35.957874,SAC,112,H,0.74860692
66938,MIA,83,34.447659,IND,119,A,0.32400364
66967,MIA,81,33.777031,NYK,98,A,0.25761491
66986,MIA,87,33.463722,LAL,89,H,0.34741822
67011,MIA,95,33.979015000000004,PHI,92,H,0.53700405
67030,MIA,99,33.461323,ORL,105,A,0.35654551
67055,MIA,94,31.918723999999997,POR,124,H,0.37553722
67067,MIA,97,31.278688,BOS,124,A,0.19085485
67121,MIA,108,30.99057,PHO,109,H,0.38428786
67138,MIA,110,30.538,DAL,114,A,0.38702452
67161,MIA,105,31.055234999999996,CLE,103,H,0.46626288
67203,MIA,121,33.547451,ATL,101,H,0.50250101
67233,MIA,80,31.801567,CLE,148,A,0.24823009999999998
67254,MIA,118,32.593262,IND,112,H,0.49095362
67285,MIA,99,31.626129,PHI,127,A,0.26549512
67299,MIA,112,33.136246,BOS,101,H,0.3675645
67319,MIA,113,33.692669,ORL,102,H,0.71816581
67347,MIA,104,33.126144000000004,PHO,132,A,0.16477847
67381,MIA,103,32.587593,UTA,128,A,0.17010462
67388,MIA,96,32.044132,POR,129,A,0.14432329
67449,MIA,110,33.314423,SAC,97,A,0.41362673
67459,MIA,111,32.802799,LAL,123,A,0.25086123
67492,MIA,106,32.632374,CHI,108,H,0.20786445
67524,MIA,107,31.836887,HOU,111,H,0.59478468
67534,MIA,99,31.73645,CHI,108,A,0.070382059
67593,MIA,134,33.34745,MIL,115,H,0.49419513
